"mz","rt","H2O_Mix1_150_450.mzXML","H2O_Mix10_150_450.mzXML","H2O_Mix11_150_450.mzXML","H2O_Mix12_150_450.mzXML","H2O_Mix2_150_450.mzXML","H2O_Mix3_150_450.mzXML","H2O_Mix4_150_450.mzXML","H2O_Mix5_150_450.mzXML","H2O_Mix6_150_450.mzXML","H2O_Mix7_150_450.mzXML","H2O_Mix8_150_450.mzXML","H2O_Mix9_150_450.mzXML","MeOH_2.mzXML","SampleID","ID","SMILES","Adducts","LOGP","formula","mserror","db"
179.034006754557,2.15996666666667,10833.552734375,42276.75,14016.8134765625,38253.453125,1742944.25,10854.912109375,7708.8291015625,24230.341796875,10190.8759765625,5992.24267578125,233101.359375,12220685,4221.7001953125,12,"1012","OC1=C(O)C=C2C=CC(=O)OC2=C1","[M+H]+","0;0.81","C9H6O4","0.631469736115198","STD"
180.065602620443,2.02925,4767.67236328125,4154.45263671875,2903.705078125,2624.32568359375,21591.0078125,516417.71875,3956.23999023438,68524.8173828125,3608.04638671875,3281.94409179688,3460.52392578125,5954.45751953125,2673.41528320312,6,"953","OC(=O)CNC(=O)C1=CC=CC=C1","[M+H]+","0;0.154","C9H9NO3","0.413296276059431","STD"
180.086664835612,0.472515,100,100,100,100,100,282658.65625,100,100,1863285.375,10058.595703125,151229.09375,1967765,100,12,"685","N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O","[M+H]+","0;-1.764","C6H13NO5","0.0407337878107169","STD"
180.174428304036,3.46338333333333,31021.91015625,19347.900390625,14377.533203125,14469.58203125,4443.62353515625,15901.7373046875,83130656,6223.35791015625,14081.443359375,16439.2734375,13315.22265625,20849.6953125,17375.43359375,7,"339","CC12CC3CC(C)(C1)CC(N)(C3)C2","[M+H]+","0;3.524","C12H21N","-1.42304302782928","STD"
181.072092692057,1.83358333333333,20504.607421875,30455.890625,29736.044921875,28066.431640625,22910.306640625,12235213,23713.302734375,84752.6953125,26777.126953125,43142.40234375,3761730.5,9231014,44850.94140625,6,"551;552","CN1C=NC2=C1C(=O)NC(=O)N2C;CN1C2=C(NC=N2)C(=O)N(C)C1=O","[M+H]+;[M+H]+","0;-0.637;-0.37","C7H8N4O2;C7H8N4O2","0.453918965464876;0.453918965464876","STD;STD"
181.085840861003,4.03751666666667,43743.15234375,55986.43359375,27568.87890625,5365558,59469.59765625,210868.5,12889.337890625,47213.00390625,36868.5546875,37275.2421875,919339.6875,38622.81640625,41894.98046875,4,"490;623","CCCOC(=O)C1=CC=C(O)C=C1;COC1=CC=CC(CCC(O)=O)=C1","[M+H]+;[M+H]+","0;1.37;0.818","C10H12O3;C10H12O3","-0.488381623845089;-0.488381623845089","STD;STD"
182.081212361654,0.712746666666667,5962.31689453125,2993456.5,4629.43212890625,3231.12744140625,29616.640625,5172.80126953125,26863.9609375,832396.125,1798523,208374.515625,213724.609375,3236994.5,3714.79370117188,12,"654;656","N[C@@H](CC1=CC=C(O)C=C1)C(O)=O;N[C@@H](CC1=CC=CC(O)=C1)C(O)=O","[M+H]+;[M+H]+","0;-2.711;-2.5","C9H11NO3;C9H11NO3","0.187617676568369;0.187617676568369","STD;STD"
182.081283569336,1.79653333333333,5962.31689453125,3683.87109375,4629.43212890625,3231.12744140625,5812.28173828125,5172.80126953125,3613.826171875,13665.25390625,1798523,4957.74853515625,4801.1376953125,5172.052734375,3272.65380859375,9,"654;656","N[C@@H](CC1=CC=C(O)C=C1)C(O)=O;N[C@@H](CC1=CC=CC(O)=C1)C(O)=O","[M+H]+;[M+H]+","0;-2.711;-2.5","C9H11NO3;C9H11NO3","0.578693943399716;0.578693943399716","STD;STD"
183.065282185872,2.50458333333333,10706806,14363.1689453125,11795.6083984375,14101.52734375,73745.96875,8870.486328125,3047541,11791.591796875,17544.51171875,12065.1318359375,23609.703125,11692.55078125,8660.7783203125,1,"607;613;624","COC1=CC(CC(O)=O)=CC=C1O;COC1=CC=C(C=C1)C(O)C(O)=O;COC1=CC=CC(OC)=C1C(O)=O","[M+H]+;[M+H]+;[M+H]+","0;0.0890000000000001;-0.553;0.829","C9H10O4;C9H10O4;C9H10O4","0.482810672482942;0.482810672482942;0.482810672482942","STD;STD;STD"
183.086400349935,0.474176666666667,100,391685.8125,100,100,21411.38671875,100,100,15013.375,100,100,141471.046875,61762.21875,100,2,"965;976;977","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO;OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","[M+H]+;[M+H]+;[M+H]+","0;-3.896;-3.896;-3.896","C6H14O6;C6H14O6;C6H14O6","0.42138539416104;0.42138539416104;0.42138539416104","STD;STD;STD"
184.096837361654,0.505835,3861.47387695312,4137.37646484375,3080.56665039062,4653.04345703125,3313.939453125,4348.072265625,8995.5400390625,2926.37768554688,92791.4453125,3395.2509765625,3903.41674804688,2528406.75,3836.30615234375,12,"561","CNC[C@H](O)C1=CC(O)=C(O)C=C1","[M+H]+","0;-0.324","C9H13NO3","0.0492222143720728","STD"
185.153559366862,8.00078333333333,58551.78515625,969003.25,11321287,249292.015625,47804.19140625,42816.5,823739.875,52164.79296875,39889.10546875,41627.78515625,34974.953125,37642.68359375,47066.7265625,3,"416","CCCCCCC1CCCC(=O)O1","[M+H]+","0;3.671","C11H20O2","-0.299930167174597","STD"
188.070592244466,1.76121666666667,10249.845703125,6025.07275390625,3290.16040039062,3664.3291015625,855587,16397.802734375,13320786,5239.1826171875,2992.14331054688,77754.1640625,10611674,6548437.5,2745.06811523438,7,"868","OC(=O)\C=C\C1=CC2=C(N1)C=CC=C2","[M+H]+","0;1.323","C11H9NO2","-0.11301891350777","STD"
189.086822509766,0.523391666666667,100,2232.27416992188,1946.57507324219,100,100,100,100,3022.57470703125,1113817,100,8326.9384765625,1532.24694824219,100,9,"164","CC(=O)NC(CCC(N)=O)C(O)=O","[M+H]+","0;-1.635","C7H12N2O4","-0.895833097981035","STD"
189.111928304036,4.24976666666667,23412.333984375,8786.6279296875,3770.92309570312,7562669,8884.0732421875,4463.5830078125,5788.08740234375,4101.32861328125,394856.53125,3372.24609375,230232.21875,21789.96484375,3926.76806640625,4,"944","OC(=O)CCCCCCCC(O)=O","[M+H]+","0;1.713","C9H16O4","-1.1405730242719","STD"
189.123112996419,3.90176666666667,4642.5791015625,2145.03881835938,2194.77197265625,4260.0986328125,4473.12890625,2516.35717773438,100,1557337.875,3857.28149414062,3911.45141601562,2722.1962890625,3146.80688476562,3597.20751953125,8,"166;220","CC(=O)NC(CCCCN)C(O)=O;CC(C)C[C@H](NC(=O)CN)C(O)=O","[M+H]+;[M+H]+","0;-2.673;-2.217","C8H16N2O3;C8H16N2O3","-1.39805006817196;-1.39805006817196","STD;STD"
189.123560587565,1.487335,100,108606.3515625,100,100,100,100,100,100,48265.26171875,5903840.5,100,100,1750.15673828125,10,"166;220","CC(=O)NC(CCCCN)C(O)=O;CC(C)C[C@H](NC(=O)CN)C(O)=O","[M+H]+;[M+H]+","0;-2.673;-2.217","C8H16N2O3;C8H16N2O3","0.968613135384498;0.968613135384498","STD;STD"
189.134618123372,0.472515,100,127476.90625,58900.1953125,16593.185546875,100,100,100,100,4708748.5,100,9442.64453125,40353212,2986.005859375,12,"558;665","CNC(=N)NCCC[C@H](N)C(O)=O;N[C@@H](CCCCNC(N)=N)C(O)=O","[M+H]+;[M+H]+","0;-2.461;-2.566","C7H16N4O2;C7H16N4O2","0.0387204208617168;0.0387204208617168","STD;STD"
190.050059000651,2.05218333333333,295823.75,2558.21801757812,2336.0966796875,11044.0615234375,3358.23999023438,26792.759765625,6566.4638671875,4169.71337890625,3552230.5,2857.6162109375,34056.58984375,9765.068359375,2510.65307617188,9,"885","OC(=O)C1=CC(=O)C2=CC=CC=C2N1","[M+H]+","0;0.665","C10H7NO3","0.951857904965666","STD"
190.070912679036,0.601285,5150.17578125,2173361.25,3014.09106445312,2588.0400390625,3421.09545898438,4310.77490234375,2577.951171875,3301.04443359375,83411.6796875,2671.3515625,2703.01782226562,6094.51220703125,2990.88037109375,2,"165","CC(=O)NC(CCC(O)=O)C(O)=O","[M+H]+","0;-0.907","C7H11NO5","-0.498871514120082","STD"
190.086074829102,3.44716666666667,5687.03466796875,40433.515625,2443.64868164062,2729.45703125,480881.96875,4769.12548828125,8914057,6751.2333984375,3285.7314453125,5115933,460417.21875,30742.81640625,2656.56762695312,7,"576;936","COC(=O)CC1=CNC2=C1C=CC=C2;OC(=O)CCC1=CNC2=CC=CC=C12","[M+H]+;[M+H]+","0;1.126;0.974","C11H11NO2;C11H11NO2","-0.993081151158014;-0.993081151158014","STD;STD"
190.118616739909,0.493588333333333,100,100,100,100,100,100,100,100,2262559.75,12458.15625,100,100,100,9,"666","N[C@@H](CCCCNC(N)=O)C(O)=O","[M+H]+","0;-3.551","C7H15N3O3","-0.050810863055979","STD"
191.066116333008,0.580883333333333,180486.796875,11274.611328125,2332.32104492188,2273.42724609375,7403.88037109375,4101.14013671875,100,100,2111.03662109375,9144.5810546875,118676.6953125,6602.42822265625,100,1,"930","OC(=O)CCC(NC(O)=N)C(O)=O","[M+H]+","0;-0.389","C6H10N2O5","-0.733081273994904","STD"
191.10275777181,0.454558333333333,100,100,100,100,100,429347.9375,100,100,100,2148.1630859375,100,100,100,6,"664","N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O","[M+H]+","0;-3.464","C7H14N2O4","0.606332484829911","STD"
191.117838541667,1.95603333333333,100,2323.20825195312,35503.98046875,1380.98889160156,2210.82495117188,51185.23046875,10847.45703125,1900827.5,374330.40625,828046.75,5120239.5,7129.51708984375,17918.8828125,11,"633","COC1=CC2=C(NC=C2CCN)C=C1","[M+H]+","0;0.687","C11H14N2O","-0.311631470149499","STD"
192.065638224284,1.886,16088.38671875,3927.03198242188,2870.65405273438,4853.80908203125,100,1949880.375,6471.60986328125,83266.859375,3659.79296875,366122.46875,7860.21826171875,12857.78125,2909.140625,6,"927","OC(=O)CC1=CNC2=CC=C(O)C=C12","[M+H]+","0;0.513","C10H9NO3","0.572847308927393","STD"
192.069101969401,1.77545,2876.06518554688,100,100,100,100,100,100,100,100,100,100,1011093.625,100,12,"641","CSCCC(NC(C)=O)C(O)=O","[M+H]+","0;0.589","C7H13NO3S","1.0567519654697","STD"
193.049647013346,2.96303333333333,10624.984375,12381.4033203125,12302.8251953125,14558.3349609375,9933.02734375,20749.947265625,17509.599609375,12417.1279296875,38945864,28131.73828125,14236.87109375,21761.91796875,29736.59765625,9,"308","CC1=CC(=O)OC2=CC(O)=CC(O)=C12","[M+H]+","0;1.041","C10H8O4","0.535164646044323","STD"
193.15869140625,4.68503333333333,52550.546875,39189.9921875,33103.2109375,36651204,63579.61328125,48955.1484375,49734.828125,419461.28125,47332.4140625,129005.96875,39716.04296875,100611.5703125,40830.69140625,4,"132;145","C\C=C/C(=O)C1C(C)=CCCC1(C)C;CC(=O)\C=C\C1=C(C)CCCC1(C)C","[M+H]+;[M+H]+","0;3.681;3.65","C13H20O;C13H20O","-0.0460437474064181;-0.0460437474064181","STD;STD"
194.081497192383,2.28526666666667,143123.703125,3662.07153320312,3170.72314453125,5375.8916015625,44731.2734375,21673.541015625,2647.98779296875,4590.61083984375,5277.14697265625,1875490.25,5083.3251953125,58662.37109375,3296.35302734375,10,"311;317;954","CC1=CC=C(C=C1)C(=O)NCC(O)=O;CC1=CC=CC=C1C(=O)NCC(O)=O;OC(=O)CNC(=O)CC1=CC=CC=C1","[M+H]+;[M+H]+;[M+H]+","0;0.546;0.546;0.425","C10H11NO3;C10H11NO3;C10H11NO3","1.64360017641934;1.64360017641934;1.64360017641934","STD;STD;STD"
195.065470377604,2.72673333333333,1932989.125,16758.57421875,71700.21875,17742.8671875,26900.201171875,25524.67578125,20634.85546875,11775.0546875,23238.30078125,21376.931640625,90796.1328125,16357.2685546875,13775.6943359375,1,"587;596","COC1=C(O)C=CC(\C=C\C(O)=O)=C1;COC1=C(OC(C)=O)C=CC(C=O)=C1","[M+H]+;[M+H]+","0;0.512;0.512","C10H10O4;C10H10O4","1.41787064335018;1.41787064335018","STD;STD"
195.087875366211,2.22766666666667,2577.68774414062,2762.33666992188,3631.142578125,6001.42822265625,21787132,5871.1494140625,6958.36376953125,3097.59814453125,5304.39892578125,2276.79248046875,78620.21875,35552.015625,6265.24267578125,5,"548","CN1C=NC2=C1C(=O)N(C)C(=O)N2C","[M+H]+","0;-0.495","C8H10N4O2","1.10086908576337","STD"
196.096384684245,3.58383333333333,4734.599609375,5119.34423828125,3339.81127929688,3104.85766601562,5582.4208984375,4286.49560546875,9993.2548828125,3388.28125,1105523.875,3557.296875,4123.57958984375,17662.662109375,3445.001953125,9,"108","C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O","[M+H]+","0;-2.601","C10H13NO3","-2.26223321611603","STD"
198.002792358398,0.639703333333333,2307801.5,100,100,100,22821.8203125,100,100,100,100,100,100,100,100,1,"126","C[Se]CCC(N)C(O)=O","[M+H]+","0;-2.108","C5H11NO2Se","0.035142928697666","STD"
198.075922648112,0.556211666666667,3587.32202148438,2662.58325195312,2902.54541015625,2640.24877929688,2611.13500976562,11986.353515625,1240029.25,4627.48193359375,2345.58056640625,3074.8037109375,3670.05102539062,9287.1396484375,2865.896484375,7,"651","N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O","[M+H]+","0;-2.631","C9H11NO4","-0.859023579084942","STD"
199.060317993164,2.35421666666667,9534.0439453125,5895.44677734375,31370.357421875,12316.494140625,6902.11962890625,8599.39453125,2528.84887695312,6440.01708984375,9192.5146484375,8454.5107421875,1881814,3704.5673828125,7052.70751953125,11,"588;603","COC1=C(O)C=CC(=C1)[C@H](O)C(O)=O;COC1=CC(=CC(OC)=C1O)C(O)=O","[M+H]+;[M+H]+","0;-0.902;0.48","C9H10O5;C9H10O5","1.05291283629311;1.05291283629311","STD;STD"
203.091283162435,3.44551666666667,13991.34765625,141195.71875,52763860,224125.953125,5327.75146484375,4152.11376953125,32394.26953125,137852.46875,5310.46142578125,102944.03125,51260.12890625,16894.40625,2311.94653320312,3,"503","CCOC(=O)C(C)C(=O)C(=O)OCC","[M+H]+","0;1.057","C9H14O5","-0.617641304216709","STD"
203.127568562826,4.32993333333333,148993.40625,24253.27734375,274486.25,4720963.5,69102.3046875,48706.0234375,45235.1953125,14374.201171875,246161.65625,17239.388671875,2613328.75,30572.798828125,32107.603515625,4,"946","OC(=O)CCCCCCCCC(O)=O","[M+H]+","0;2.282","C10H18O4","-1.11032281622196","STD"
203.143030802409,5.03421666666667,43088.328125,5178.5849609375,34947.4921875,794722.5,28313.9921875,95726.5390625,29932.8515625,5137948.5,27553.736328125,29331.095703125,516324.46875,27869.587890625,27202.646484375,8,"394","CCCCC\C(C=O)=C\C1=CC=CC=C1","[M+H]+","0;4.32","C14H18O","-0.095487356594291","STD"
204.098159790039,0.478596666666667,100,100,100,100,100,100,210094.140625,100,100,100,100,100,100,7,"772","NCC(=O)NC(CCC(N)=O)C(O)=O","[M+H]+","0;-4.905","C7H13N3O4","1.31745449967882","STD"
204.101796468099,3.5001,4322.84912109375,7086.72216796875,3115.10375976562,11939.3759765625,6193.23828125,414466.6875,15884529,4179.4091796875,2702.96997070312,43489148,20028.80859375,2936.5263671875,3660.51977539062,10,"939","OC(=O)CCCC1=CNC2=C1C=CC=C2","[M+H]+","0;1.332","C12H13NO2","-0.574379564606629","STD"
204.113118489583,1.38452666666667,100,2099.23266601562,100,100,100,100,7846947.5,100,100,38320.83203125,100,100,100,7,"710","NC(CC1=CNC2=CC=CC=C12)C(N)=O","[M+H]+","0;-0.585","C11H13N3O","-0.140169417849846","STD"
204.123006184896,0.523391666666667,4271.8603515625,2876.01440429688,2410.353515625,1981.27722167969,4335.78466796875,100,3178.31713867188,100,35203440,2733.30908203125,11529.84765625,5107.6083984375,2429.48828125,9,"174","CC(=O)OC(CC([O-])=O)C[N+](C)(C)C","[M+H]+","0;-1.001","C9H17NO4","-0.1803574456124","STD"
205.097183227539,1.76121666666667,4164.548828125,3192.966796875,2499.06909179688,3501.08959960938,835927.25,7293.15380859375,6404260,2746.69482421875,2453.34130859375,4979.46728515625,5529028,3616.88818359375,2715.83251953125,7,"660;677","N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O;N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O","[M+H]+;[M+H]+","0;-2.023;-2.023","C11H12N2O2;C11H12N2O2","0.100574462734909;0.100574462734909","STD;STD"
206.045094807943,1.96316666666667,1246965.75,9172.0048828125,8965.869140625,9952.9091796875,53908.19921875,12068.009765625,11503.1083984375,24383.240234375,11908.83984375,10472.6103515625,14795.439453125,15603.2861328125,9183.154296875,1,"909","OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1","[M+H]+","0;0.0339999999999999","C10H7NO4","1.46622244655573","STD"
206.067036946615,3.23028333333333,11745.7822265625,20348.322265625,11707.6298828125,14089.462890625,11030.4599609375,11992.9404296875,29506.255859375,22418.529296875,15249.591796875,1047380.0625,14099.4853515625,11224.603515625,8877.154296875,10,"702","NC(=O)CCCCC1CCSS1","[M+H]+","0;1.344","C8H15NOS2","1.19595360151833","STD"
206.138854980469,1.39219166666667,6713.25732421875,1654.26916503906,2055.31567382812,100,100,100,100,100,100,1681.43627929688,13609131,2617.052734375,3730.85693359375,11,"192","CC(C)(CO)C(O)C(=O)NCCCO","[M+H]+","0;-1.234","C9H19NO4","0.785298186670223","STD"
207.086339314779,2.40945,21933.240234375,1524.78015136719,1207.31860351562,9314023,100,4076.58081054688,3728.3212890625,100,51086.83984375,3045.97314453125,100,1653732.5,100,4,"504","CCOC(=O)C(O)C(O)C(=O)OCC","[M+H]+","0;-0.75","C8H14O6","0.0778167166221603","STD"
208.09706624349,2.75566666666667,122907.296875,24708.927734375,3866.35473632812,68224.5625,3292015.25,166382.203125,50341.75,3339.17041015625,11032.8232421875,43069.015625,15024.3837890625,12031.046875,2780.08129882812,5,"157","CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O","[M+H]+","0;0.867","C11H13NO3","1.14342549024582","STD"
209.092280069987,0.934506666666667,60524.4765625,28192.509765625,60391.8125,3337.98413085938,5140.18505859375,100,5724.2060546875,100,100,824589.3125,2732.0478515625,1716.24658203125,2096.89135742188,10,"647","N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O","[M+H]+","0;-2.868","C10H12N2O3","0.969763144419064","STD"
209.096069335938,4.42805,11723.173828125,142854.171875,19909.42578125,65448.671875,18687.1953125,21587.658203125,37697.38671875,79321064,487319.03125,10824.7470703125,29275.90234375,13092.4560546875,27471.28125,8,"830","O=C(\C=C\C1=CC=CC=C1)C1=CC=CC=C1","[M+H]+","0;3.171","C15H12O","-0.146650590308793","STD"
209.128458658854,0.846133333333333,5702.25390625,87484.1484375,4166.34716796875,4628.11962890625,100,67582704,17638.103515625,10173.3310546875,4301.5322265625,3116.35180664062,2900.6904296875,4525.890625,3815.24438476562,6,"271","CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O","[M+H]+","0;1.077","C11H16N2O2","-0.0198019247977798","STD"
214.063181559245,2.13646666666667,100,100,100,3402.14208984375,100,1908.5966796875,6267487,100,100,100,100,11309.3427734375,100,7,"774","NCC(CC(O)=O)C1=CC=C(Cl)C=C1","[M+H]+","0;0.0379999999999999","C10H12ClNO2","1.12237538118359","STD"
216.042612711589,1.06249833333333,903995.6875,9780.615234375,6366.15869140625,4695.63720703125,100,4576.36376953125,3399.81469726562,4052.94580078125,2367.22338867188,2689.49291992188,2906.18310546875,8725.48046875,3016.22827148438,1,"707","NC(CC1=CC(Cl)=C(O)C=C1)C(O)=O","[M+H]+","0;-2.134","C9H10ClNO3","1.88301550271939","STD"
217.129547119141,0.507163333333333,100,31746484,100,100,100,100,100,7794.27978515625,18886.90625,100,100,13888.359375,100,2,"158","CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O","[M+H]+","0;-2.648","C8H16N4O3","0.100028491161053","STD"
218.08457438151,2.61883333333333,100,6961.86669921875,100,100,8655177,100,100,100,100,100,100,100,100,5,"111","C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O","[M+H]+","0;0.638","C9H15NO3S","0.116383793156939","STD"
218.113779703776,0.47501,100,100,100,100,100,100,100,100,100,2819995.25,15840.5390625,100,100,10,"258","CC(N)C(=O)NC(CCC(N)=O)C(O)=O","[M+H]+","0;-4.379","C8H15N3O4","1.09440025442715","STD"
218.138565063477,0.647751666666667,100,4181.41845703125,2200.982421875,2416.34130859375,100,3205.60302734375,100,100,47132964,8444.791015625,100,1827.47790527344,4402.50537109375,9,"353","CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C","[M+H]+","0;-0.748","C10H19NO4","-0.586950422825389","STD"
219.113006591797,1.98428333333333,100,12498365,100,100,13182.5908203125,6068.65673828125,178017.984375,33393.8203125,119318.9375,18803.26171875,97891.8828125,3581.00854492188,100,2,"172","CC(=O)NCCC1=CNC2=C1C=C(O)C=C2","[M+H]+","0;0.642","C12H14N2O2","0.884894055329131","STD"
219.174260457357,7.03706666666667,315600.53125,379133.25,409878.25,386655.65625,330401.25,114452360,408093.15625,379384.5625,376242.65625,388473.1875,393613.9375,357906.5,641434.6875,6,"342","CC1CC(=O)C=C2CCC(CC12C)C(C)=C","[M+H]+","0;3.754","C15H22O","-0.409914206143687","STD"
219.174184163411,4.69368333333333,144210.8125,166828.59375,980402.1875,133714.46875,167182.375,114452360,142093.8125,163640.734375,203016.9375,206832.5,176035.53125,166615.125,182736.4375,6,"342","CC1CC(=O)C=C2CCC(CC12C)C(C)=C","[M+H]+","0;3.754","C15H22O","-0.758011668259528","STD"
220.118189493815,1.37399166666667,4398.01171875,1676894.375,1287.37829589844,31007.908203125,2854.28100585938,2558.13549804688,100,2103.67529296875,5101691.5,2493.84545898438,39588.7109375,2183.95727539062,2500.43920898438,9,"191","CC(C)(CO)C(O)C(=O)NCCC(O)=O","[M+H]+","0;-1.343","C9H17NO5","1.05304252925805","STD"
220.133112589518,2.50316666666667,7239.5205078125,4491.16748046875,3045.77709960938,2663.5205078125,4268.5107421875,4638.083984375,7990361.5,3031.65161132812,3075.7216796875,3810.56127929688,4882.43017578125,3481.8642578125,2655.77270507812,7,"875","OC(=O)C(C1CCCCN1)C1=CC=CC=C1","[M+H]+","0;1.988","C13H17NO2","-0.459769458642727","STD"
221.092112223307,0.783215,100,111085.84375,42802.7578125,11137.0234375,18714.705078125,7334852.5,7788.50927734375,100,1811.88793945312,30137.716796875,30725.328125,6785388.5,1799.00317382812,6,"659","N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O","[M+H]+","0;-2.315","C11H12N2O3","0.15795817699281","STD"
222.995630900065,1.328085,134176.03125,3570.16088867188,3096.88037109375,47691.53515625,63110.5859375,4611451,16453.31640625,16085.099609375,6203.92333984375,3587.18823242188,3123.11962890625,2849.98120117188,5351.51611328125,6,"169","CC(=O)NC1=NN=C(S1)S(N)(=O)=O","[M+H]+","0;-0.981","C4H6N4O3S2","0.961454106232801","STD"
223.075098673503,4.21071666666667,52090.78515625,11743.0400390625,15238.5986328125,20521.02734375,14591.591796875,13070.318359375,258079056,82583.5390625,28652.619140625,15480.9501953125,13523.33203125,13565.341796875,21193.16015625,7,"833","O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1","[M+H]+","0;2.225","C15H10O2","-1.19209404632362","STD"
223.107782999674,1.77823333333333,6994.12451171875,100,2410.7978515625,100,3500.81469726562,100,7598791.5,2663.78173828125,100,1479.57287597656,118797.703125,2617.83837890625,1835.98376464844,7,"709","NC(CC1=CC=CC=C1)C(=O)NCC(O)=O","[M+H]+","0;-2.403","C11H14N2O3","0.249653657260304","STD"
224.091771443685,2.6123,2465.52416992188,4135.8466796875,2240.49365234375,2604.103515625,58016.5625,71452.953125,4702.3740234375,3117.0126953125,5109.30517578125,3205.33911132812,3294.31665039062,15410563,3197.14453125,12,"156","CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O","[M+H]+","0;-0.269","C11H13NO4","0.127374980424527","STD"
225.090957641602,3.97926666666667,81750416,25566.611328125,386837.0625,18507.03515625,32325.95703125,12870.923828125,21114.8984375,63035.19140625,31352.431640625,7173.37255859375,9441.1748046875,14392.73046875,6617.7021484375,1,"1022","OC1=CC=C(\C=C/C(=O)C2=CC=CC=C2)C=C1","[M+H]+","0;2.035","C15H12O2","-0.253046140129377","STD"
225.148595174154,4.03098333333333,114769.53125,498084.34375,16962458,117277.640625,73741.9921875,66897.15625,116466.796875,180053.34375,136128.640625,70976.6328125,58252.48828125,123140.75,106076.5546875,3,"275","CC\C=C/C[C@@H]1[C@@H](CC(=O)OC)CCC1=O","[M+H]+","0;2.139","C13H20O3","0.291692488449575","STD"
226.093419392904,0.625493333333333,10386650,100,100,100,100,100,210966.421875,41424.6953125,100,100,100,100,100,1,"745","NC1=NC(=O)C2=C(N1)N(COCCO)C=N2","[M+H]+","0;-0.336","C8H11N5O3","-0.242409072133249","STD"
227.066492716471,1.31831833333333,1448094.625,2136.5556640625,100,1624.55908203125,100,100,100,100,100,100,100,100,100,1,"652","N[C@@H](CC1=CC=C(O)C(=C1)[N+]([O-])=O)C(O)=O","[M+H]+","0;-1.636","C9H10N2O5","1.04073687044878","STD"
227.114084879557,0.45671,100,24463.955078125,100,100,100,100,100,100,100,146101.9375,100,100,100,10,"779","NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O","[M+H]+","0;-4.099","C9H14N4O3","0.922794185643121","STD"
228.097671508789,0.520916666666667,34287.61328125,100,10470.60546875,100,100,496403.71875,100,100,100,100,100,16483.681640625,100,6,"752","NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1","[M+H]+","0;-1.592","C9H13N3O4","-0.96183012109351","STD"
229.086171468099,2.98873333333333,14329678,33317.90234375,10388.291015625,10585.130859375,8752.4609375,5042764.5,9408.2958984375,33122.109375,29710.888671875,5749.7001953125,57790.3828125,32775.11328125,46181.55078125,1,"1024","OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1","[M+H]+","0;2.048","C14H12O3","1.05754134974656","STD"
229.179967244466,4.49196666666667,29779.826171875,22718.859375,33013.234375,22343.419921875,29418.86328125,52101.6640625,22171.9609375,11345.6240234375,24692.2109375,23708.259765625,20340556,26095.57421875,20938.564453125,11,"201","CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C(C)O","[M+H]+","0;3.44","C13H24O3","0.600595539213717","STD"
230.055140177409,1.74358333333333,100,100,18164.609375,2008.69458007812,2478.0771484375,100,27257738,28398.6015625,24809.583984375,7068.4970703125,4457.24365234375,2956.63525390625,3256.90478515625,7,"720","NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1","[M+H]+","0;-1.436","C6H8ClN7O","-0.132240431535126","STD"
231.158869425456,4.32993333333333,183219.765625,11468738,188425.609375,22860050,32607.037109375,59477.015625,14596.5341796875,38217.22265625,86791.6953125,132145.28125,1029449.375,63930.22265625,46685.76953125,4,"248;491;947","CC(C)OC(=O)CCCCC(=O)OC(C)C;CCCOC(=O)CCCCC(=O)OCCC;OC(=O)CCCCCCCCCCC(O)=O","[M+H]+;[M+H]+;[M+H]+","0;2.414;2.21;3.42","C12H22O4;C12H22O4;C12H22O4","-0.972381222304694;-0.972381222304694;-0.972381222304694","STD;STD;STD"
233.128382364909,2.85595,100,4205.45068359375,289647.34375,1424.4873046875,16135.740234375,100,105507.75,100,100,77974168,499056.75,3117.9921875,100,10,"621","COC1=CC=C2NC=C(CCNC(C)=O)C2=C1","[M+H]+","0;0.963","C13H16N2O2","-0.345024875115363","STD"
