"mz","rt","H2O_Mix1.mzXML","H2O_Mix10.mzXML","H2O_Mix11.mzXML","H2O_Mix12.mzXML","H2O_Mix2.mzXML","H2O_Mix3.mzXML","H2O_Mix4.mzXML","H2O_Mix5.mzXML","H2O_Mix6.mzXML","H2O_Mix7.mzXML","H2O_Mix8.mzXML","H2O_Mix9.mzXML","MeOH_2.mzXML","SampleID","PrimaryIso","ID","SMILES","Adducts","LOGP","formula","mserror","db","Score","ranking"
370.082427978516,3.2283,40759.3203125,100,100,100,100,9248.2900390625,100,73032.3828125,100,100,100,100,100,8,370.082427978516,"300","CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1","[M+H]+","0.66700000000000004","C16H14F3N3O2S","-1.9969104947522001","STD","-4.45772356597548","1"
370.083079020182,0.472515,100,48757.2109375,100,100,114115.984375,100,7197.30517578125,100,16090.1796875,100,6052.068359375,182115.46875,100,12,370.083079020182,"300","CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1","[M+H]+","0.66700000000000004","C16H14F3N3O2S","-0.23772991162144499","STD","-23.3463282171835","1"
371.160786946615,4.22798333333333,20746.615234375,14658.12890625,23573.939453125,100,7517.60791015625,7363.90234375,100,266043824,441131.15625,30072.552734375,7448.9169921875,23601.37890625,56220.96484375,8,371.160786946615,"638","CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1","[M+H]+","4.0469999999999997","C21H26N2S2","-0.64191421569950702","STD","-0.674705327005564","1"
372.232299804688,5.05988333333333,19774.314453125,32245.244140625,179010.78125,35653.3359375,15364.9443359375,28123400,261021.171875,1323123.375,259725.59375,64176.296875,10966.7333984375,168875.03125,152347.0625,6,372.232299804688,"273","CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1","[M+H]+","6.3419999999999996","C26H29NO","0.269199334866212","STD","-1.11238961696087","1"
379.222096761068,3.81248333333333,100,400565504,166844.109375,32296.755859375,4207.3369140625,100,100,100,4527.9755859375,100,100,100,3721.58569335938,2,379.222096761068,"569","COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NCCC(C)(C)C","[M+H]+","2.581","C20H30N2O5","-1.7412986689068199","STD","-3.03399946772377","1"
383.151682535807,4.33958333333333,106807.1015625,16162.5771484375,29908.24609375,22107.705078125,39954.7578125,40325.59375,332240256,241815.8125,109816.4765625,24309.3515625,18417.5234375,36952.04296875,54589.54296875,7,383.151682535807,"515","CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2","[M+H]+","1.8180000000000001","C22H23ClN2O2","-1.0652809613004399","STD","-4.44481671053761","1"
384.075805664062,4.51796666666667,278748.53125,100,100,100,100,100,9503849,100,100,100,100,100,100,7,384.075805664062,"505","CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC","[M+H]+","3.7389999999999999","C18H19Cl2NO4","-1.5435388763670299","STD","-2.51127793000351","1"
384.077067057292,3.1191,100,100,100,100,88690.9453125,100,23934.201171875,100,100,100,22355.64453125,100,100,5,384.077067057292,"505","CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC","[M+H]+","3.7389999999999999","C18H19Cl2NO4","1.7406852660937899","STD","-8.97818913883201","1"
389.162038167318,3.90176666666667,5699.67578125,3481.93896484375,7406.8251953125,13789.0224609375,100,4829.68798828125,100,119427456,5828.8759765625,5237.21923828125,7024.166015625,89071.1015625,4312.6142578125,8,389.162038167318,"956","OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1","[M+H]+","0.89100000000000001","C21H25ClN2O3","-1.58605573451738","STD","-5.83032950536927","1"
391.123555501302,4.43281666666667,27583.251953125,100,100,5928.58251953125,20367.578125,17045.28515625,100,100,517870.4375,100,100,100,100,9,391.123555501302,"176","CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O","[M+H]+","0.28699999999999998","C16H22O11","0.15085080204101101","STD","-11.9537792323916","1"
392.185719807943,5.03978333333333,12030.4072265625,19328.701171875,11787.2021484375,12785.8525390625,100,17707.193359375,9828.189453125,14168.0283203125,13022.18359375,7846.169921875,14975.470703125,108042.8828125,17092.3671875,12,392.185719807943,"299","CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1","[M+H]+","2.9769999999999999","C24H25NO4","0.19508089869603601","STD","-4.54656419711114","1"
392.184997558594,3.461,48657.4765625,224440.4375,133081.296875,72534.0625,52132.76171875,43478.23046875,100,100546.890625,27818.072265625,18813.033203125,16688.921875,135825216,13518.357421875,12,392.184997558594,"299","CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1","[M+H]+","2.9769999999999999","C24H25NO4","-1.64652245823611","STD","-3.78069272003988","1"
400.151784261068,4.29808333333333,47628.03125,100,29380.751953125,190338.34375,40847.2578125,33046.87109375,46033.58203125,100,100,100,21986.33203125,100,100,4,400.151784261068,"125","C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12","[M+H]+","-3.9420000000000002","C15H23N6O5S","-1.4103121728351899","STD","-53.6174973540488","1"
404.155476888021,4.43601666666667,100,20913.638671875,37189.95703125,31903.09375,5265.0087890625,100,90457128,473742.125,51190.8671875,10059.46484375,8348.921875,17597.91796875,14989.0849609375,7,404.155476888021,"1076","OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1","[M+H]+","1.96","C21H26ClN3OS","-0.78932984321107702","STD","-4.1494498574281","1"
405.263346354167,4.9585,399017.1875,334935.5,370433.15625,351090.25,393830.90625,356742.125,360515.03125,39759904,359316.53125,342591.5625,356697.875,377391.09375,381595.28125,8,405.263346354167,"68","[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC","[M+H]+","4.5739999999999998","C24H36O5","-0.52545051311161195","STD","-0.478594641745257","1"
406.192647298177,4.58358333333333,4900.712890625,7594.25244140625,25700.55078125,100,442135.125,100,174134320,340536.46875,66387.2421875,100,12795.98046875,25429.810546875,42261.2265625,7,406.192647298177,"495","CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1","[M+H]+","5.4320000000000004","C26H28ClNO","-1.42765219112745","STD","-3.27363488485947","1"
406.233561197917,2.31016666666667,100,3096.95532226562,22922.6640625,100,100,100,100,33750.39453125,3294.30200195312,100,22340.59765625,4214.15087890625,100,8,406.233561197917,"790","NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O","[M+H]+","-0.91","C21H31N3O5","-0.233614581298763","STD","-0.170988663306512","1"
407.196004231771,3.47936666666667,100,100,4933.3779296875,100,95834.9296875,100,446152.5625,106610.78125,17421.15625,19175.3984375,100,6144.8818359375,8400.720703125,7,407.196004231771,"629","COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2","[M+H]+","1.8160000000000001","C24H26N2O4","-1.3213985982233201","STD","-1.75625435779367","1"
409.016489664714,5.3456,5357.990234375,100,100,2992.39697265625,100,100,100,100,32862.76171875,100,100,100,100,9,409.016489664714,"1037","OC1=CC=C2C=C(C=CC2=C1\N=N\C1=CC=C(C=C1)S(O)(=O)=O)S(O)(=O)=O","[M+H]+","-0.307","C16H12N2O7S2","1.4976528552080099","STD","-36.3675116655967","1"
409.151845296224,3.87328333333333,100,100,2665.30639648438,75038.28125,25192.279296875,100,100,15361062,41856.125,2945.4560546875,6297.80712890625,210353.125,3331.03540039062,8,409.151845296224,"506","CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC","[M+H]+","2.0790000000000002","C20H25ClN2O5","-1.5625098198199401","STD","-2.85082277836751","1"
411.218983968099,6.23218333333333,62896.4296875,17805.826171875,19926.119140625,11979.3310546875,30373.50390625,25145.0859375,22220.666015625,239022.0625,70379.25,28772.46484375,406100.84375,25625.7421875,35998.25,11,411.218983968099,"292","CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1","[M+H]+","1.5880000000000001","C23H27FN4O2","-0.256145521364672","STD","-33.9626762968635","1"
411.218770345052,3.1792,9575.0859375,323112.28125,441733.21875,167547.09375,11941.0390625,20162.474609375,18317.66796875,94726048,3245057.75,1193723.5,446881.25,395259.875,1005325.8125,8,411.218770345052,"292","CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1","[M+H]+","1.5880000000000001","C23H27FN4O2","-0.77563324176794102","STD","-0.682176612839445","1"
412.191243489583,4.45841666666667,34920.25390625,20102.5625,19778.32421875,21108.716796875,30494.166015625,35284.49609375,20112.265625,39120728,268075.4375,4706.1181640625,37361.39453125,21723.05078125,84051.1953125,8,412.191243489583,"244","CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12","[M+H]+","2.4289999999999998","C24H26FNO4","-1.5235899030556399","STD","-4.50876522069356","1"
415.168100992839,3.61231666666667,100,100,100,100,260026800,163854.6875,100,100,3072.7275390625,100,5488.6591796875,100,100,5,415.168100992839,"612","COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O","[M+H]+","0.98700000000000099","C22H26N2O4S","-1.2332526517351501","STD","-2.84555503706024","1"
423.092702229818,2.45225,100,8141.90234375,4020.39453125,171345.953125,16262.8896484375,100,100,100,100,2611288.5,34113.3046875,32958.78515625,2213.46850585938,10,423.092702229818,"1066","OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC3=C(C=C(O)C(O)=C3)C2=O)C=C1O","[M+H]+","-0.89900000000000202","C19H18O11","1.1955531613132799","STD","-1.80751578364218","1"
429.239196777344,6.69698333333333,144851.828125,109025.3359375,245065.28125,178610.84375,120053.578125,153067.796875,160610.96875,180452.421875,151827.765625,102885.1171875,150769.984375,125758.8984375,80222.578125,3,429.239196777344,"398","CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1","[M+H]+","4.5640000000000001","C25H28N6O","-1.27603131393097","STD","-17.1236793247795","1"
429.239196777344,3.93063333333333,32118.69140625,26548.55078125,22458.611328125,46806.97265625,32651.421875,14298.41796875,100,264795984,428794.34375,49631.26953125,29842.40234375,49026.87890625,102284.96875,8,429.239196777344,"398","CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1","[M+H]+","4.5640000000000001","C25H28N6O","-1.27603131393097","STD","-4.17635723904619","1"
436.233703613281,4.08323333333333,694398.5625,211505.515625,141345.15625,143591.078125,299446.4375,202751.671875,224380.03125,180769.359375,155286016,406184.09375,20258.607421875,219859.890625,1110011.875,9,436.233703613281,"385","CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O","[M+H]+","4.4089999999999998","C24H29N5O3","-1.4239769041336601","STD","-3.33746992227988","1"
441.162821451823,1.9733,30548.9453125,8149.638671875,4371.97802734375,3577.2568359375,11360.109375,34299.796875,9442.439453125,8960.525390625,3750.859375,4095.87719726562,2877303.5,3610.56665039062,4421.42138671875,11,441.162821451823,"760","NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)C=N2)C(N)=N1","[M+H]+","-5.2","C19H20N8O5","-0.29319827234557599","STD","-13.9675508669064","1"
446.184946695964,3.79925,100,100,8153.041015625,100,100,100,100,39609512,6002.3095703125,100,17601.87109375,4721.82666015625,100,8,446.184946695964,"331","CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1","[M+H]+","0.60799999999999998","C21H27N5O4S","-1.59889759102062","STD","-6.10341292879554","1"
447.092447916667,3.27656666666667,38873.16796875,48808.4296875,11117.10546875,12907.583984375,21018.537109375,16091.83203125,6835.71484375,16396.4140625,10750.9169921875,7777.16748046875,22152.146484375,106143.9375,7724.72021484375,12,447.092447916667,"810","O[C@@H]1[C@@H](O)[C@@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=CC=C2)O[C@@H]([C@H]1O)C(O)=O","[M+H]+","0.78300000000000003","C21H18O11","0.56256075862535304","STD","-0.76861698764692","1"
448.154815673828,3.7076,100,7579.18896484375,31051.681640625,9384.18359375,100,247221.078125,80035.34375,56629700,294819.875,16989.08984375,12358.859375,37151.671875,74378.3359375,8,448.154815673828,"518","ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl","[M+H]+","3.0390000000000001","C23H27Cl2N3O2","-1.11976074857035","STD","-1.61349702767483","1"
455.289581298828,3.55913333333333,100,7183.25341796875,9120.8134765625,5862.4658203125,100,100,253353536,645196.1875,113104.8984375,38789.68359375,19341.64453125,13577.826171875,43028.48828125,7,455.289581298828,"598","COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1","[M+H]+","3.7650000000000001","C27H38N2O4","-1.89198524908359","STD","-6.08683763529436","1"
473.398345947266,8.6823,34994.1875,17846.94921875,323595.125,15372.8486328125,18148.3125,19743.931640625,21198.501953125,15246.240234375,14814.654296875,12915.8095703125,21326.341796875,14722.3505859375,33839.0625,3,473.398345947266,"240","CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1","[M+H]+","10.885999999999999","C31H52O3","-1.23480096489721","STD","-5.23591990804708","1"
480.212056477865,3.57611666666667,100,100,100,100,100,100,269103776,233969.890625,480172.1875,10517.4091796875,7071.19775390625,3929.70239257812,4980.73193359375,7,480.212056477865,"570","COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1","[M+H]+","3.5350000000000001","C26H29N3O6","-1.79966771719656","STD","-5.01269934753057","1"
480.213460286458,2.24076666666667,100,100,100,100,100,179225.65625,100,100,100,100,100,100,14660.1953125,6,480.213460286458,"570","COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1","[M+H]+","3.5350000000000001","C26H29N3O6","1.12363876259599","STD","-17.2831840413526","1"
483.128397623698,3.4258,100,100,3167.40112304688,100,4711.658203125,100,33469.89453125,4309506,7466.31982421875,100,56300.16796875,100,3310.27197265625,8,483.128397623698,"590","COC1=C(O)C=CC(=C1)C1OC2=C(OC1CO)C=CC(=C2)C1OC2=CC(O)=CC(O)=C2C(=O)C1O","[M+H]+","0.58700000000000097","C25H22O10","-0.38142303986914999","STD","-1.48250860014702","1"
489.227508544922,3.53746666666667,100,100,100,100,100,100,100,25108.03125,9591.3115234375,100,100,24979.66796875,100,8,489.227508544922,"383","CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1","[M+H]+","1.23","C23H32N6O4S","-0.71675257827427397","STD","-1.10872022330728","1"
489.227020263672,4.408,70294.390625,4138.1474609375,4719.4580078125,243672.84375,100,100,100,227211.921875,9852.64453125,25832.380859375,3289.68017578125,33520.10546875,4656.96533203125,4,489.227020263672,"383","CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1","[M+H]+","1.23","C23H32N6O4S","-1.7148201006153001","STD","-9.25286223387427","1"
491.231903076172,4.36531666666667,12487.3740234375,8507.14453125,5782.68359375,6760.7255859375,13661.263671875,59540096,7426.38037109375,5146.6328125,9841.6552734375,9065.5849609375,4347.421875,9431.8271484375,5685.568359375,6,491.231903076172,"364","CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O","[M+H]+","2.4950000000000001","C24H34N4O5S","-0.75895687110971299","STD","-2.08980946421578","1"
494.150858561198,4.22655,100,100,100,100,100,100,56582356,100,338287.5,100,100,100,5175.42529296875,7,494.150858561198,"581","COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1","[M+H]+","2.589","C23H28ClN3O5S","-0.497497470234323","STD","-0.993837309725551","1"
496.340087890625,4.94343333333333,7043.77783203125,100,8740.8896484375,100,6070.388671875,16535.583984375,36865.90234375,46983.1171875,22399.806640625,7726.96728515625,4500.1787109375,100,12306.90234375,8,496.340087890625,"9","[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C","[M+H]+","5.4619999999999997","C24H50NO7P","0.63140300902060897","STD","-0.575225474148729","1"
521.229919433594,4.70145,100,3557.2529296875,100,100,16548011,100,100,56467.3828125,100,100,100,100,100,5,521.229919433594,"34","[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C","[M+H]+","2.8319999999999999","C28H37ClO7","-0.28157709441406298","STD","-2.58779679368267","1"
525.901387532552,3.3719,21189.21875,100,100,100,255716.59375,52349.66015625,100,100,6246.18603515625,100,100,100,3406.62353515625,5,525.901387532552,"708","NC(CC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1)C(O)=O","[M+H]+","0.26000000000000101","C15H13I2NO4","1.34594159448388","STD","-3.65528824136181","1"
528.216979980469,4.60508333333333,100,100,100,100,100,383702.03125,100,11695731,14197.9765625,100,100,100,8171.88671875,8,528.216979980469,"630","COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O","[M+H]+","2.41","C27H33N3O6S","1.30340465160491","STD","-4.90406164653641","1"
595.566385904948,7.68385,152457.390625,100,100,100,59944.09375,28829.171875,20622.1484375,18624.009765625,100,100,100,100,100,1,595.566385904948,"460","CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC","[M+H]+","17.847999999999999","C38H74O4","0.65484714560445401","STD","-44.7379235381703","1"
609.182393391927,3.09021666666667,50048.4375,100,100,100,43791.9453125,44248.01953125,100,46691.1953125,100,3587.82153320312,2553.52465820312,3052.89916992188,3116.36474609375,1,609.182393391927,"584","COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O","[M+H]+","-1.03","C28H32O15","1.62183270207071","STD","-6.68981408168379","1"
609.280069986979,3.81666666666667,308388896,14849.98046875,43828.3984375,12379.5283203125,343596.125,116826.7109375,136101.5,256221.734375,70368.046875,26764.462890625,25378.798828125,59525.87890625,50435.58203125,1,609.280069986979,"69","[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2","[M+H]+","2.4039999999999999","C33H40N2O9","-0.97806091193894995","STD","-1.0046295777633","1"
613.213724772135,3.29875,100,100,100,100,100,2194498,100,100,100,100,100,100,100,6,613.213724772135,"586","COC1=C(O)C=C(CCC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O)C=C1","[M+H]+","-0.57599999999999996","C28H36O15","1.6621808910293601","STD","-6.77243505531916","1"
636.459777832031,6.98156666666667,431253,100,100,100,1122844.625,391774.875,119636.7109375,39508.55859375,28951.064453125,13713.6083984375,14717.158203125,8429.1044921875,20487.255859375,5,636.459777832031,"5","[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC","[M+H]+","11.138","C33H66NO8P","-0.17639444421824099","STD","-2.96690481989948","1"
639.556091308594,8.76631666666667,121894.1640625,17422.767578125,100,8822.658203125,50735.0703125,36137.26171875,27027.96875,23664.31640625,25515.65234375,100,18902.66796875,16708.865234375,25749.23046875,1,639.556091308594,"85","[H]C(COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC","[M+H]+","16.462","C39H74O6","0.41623963464563701","STD","-10.2883183287317","1"
678.50673421224,7.28171666666667,100,1323851.375,1447534.75,1804867.5,19226.2265625,100,100,100,100,293488.3125,653079.625,960844.125,53497.4609375,4,678.50673421224,"4","[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","[M+H]+","11.576000000000001","C36H72NO8P","-0.155617851835638","STD","-2.35735911387037","1"
678.507975260417,5.42145,100,31387.998046875,7989.07861328125,69506.40625,100,100,100,100,100,100,10108.6484375,21213.037109375,100,4,678.507975260417,"4","[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","[M+H]+","11.576000000000001","C36H72NO8P","1.6734665736797301","STD","-30.3419523892394","1"
692.522155761719,7.52205,335812.96875,89634.140625,57600.859375,28285.5234375,541399,448606.125,281229.65625,152906,238160.546875,377556.6875,248030.9375,144098.984375,472571.96875,5,692.522155761719,"6","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC","[M+H]+","13.414","C37H74NO8P","-0.483072315469602","STD","-7.99261423790915","1"
967.437744140625,4.09583333333333,100,100,100,100,100,100,76724.2578125,100,100,100,100,100,100,7,967.437744140625,"341","CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O","[M+H]+","-1.494","C44H70O23","-0.34044503322669301","STD","-20.0520444740691","1"
152.056696573893,0.683751666666667,2043002.5,8327.9091796875,2240.77587890625,1603.06005859375,3157.71020507812,70080.296875,931467.0625,5545.02685546875,2235.681640625,2396749,6351677.5,37577.18359375,3587.0810546875,11,152.056696573893,"746;3113","NC1=NC(=O)C2=C(N1)N=CN2;C1=NC2=C(N1)C(=O)NC(=N2)N","[M+H]+;[M+H]+","0.231;-0.763","C5H5N5O;C5H5N5O","0.0116659986253632;0.0117975286159279","STD;KEGG","-15.928398021371;-9.30690153648322","2;1"
152.143325805664,2.60136666666667,2411.58374023438,1464.48583984375,1400.427734375,1608.67578125,24065436,3541.46313476562,1400.025390625,2146.1494140625,2819.958984375,2122.65649414062,1440.80603027344,1767.45129394531,1621.49633789062,5,152.143325805664,"766;1593","NC12CC3CC(CC(C3)C1)C2;CCCCCC1=C(NC=C1)C","[M+H]+;[M+H]+","2.312;3.407","C10H17N;C10H17N","-0.385783179294499;-0.386072380212099","STD;KEGG","-4.66198333270832;-10.1364763394244","1;2"
156.101842244466,0.601663333333333,6519.93359375,32961.08984375,30821.228515625,6012.8642578125,6869.49169921875,4939.24072265625,11042481,4695.10009765625,5081.66064453125,5099.62646484375,13643.7646484375,5008.58349609375,3991.09057617188,7,156.101842244466,"572;2931","COC(=O)C1=CCCN(C)C1;C1CN2CC=C(C2C1O)CO","[M+H]+;[M+H]+","0.172;-1.154","C8H13NO2;C8H13NO2","-0.457749458970477;-0.45746759176893","STD;KEGG","-17.0144946783362;-8.30324090429931","2;1"
156.102040608724,2.65355,7886.88427734375,57944.46875,5708.650390625,5456.24462890625,9203.1171875,7507.08056640625,16474.736328125,13319.517578125,6438.7822265625,9917.0986328125,7456.384765625,7297.04638671875,5075.30224609375,2,156.102040608724,"572;2931","COC(=O)C1=CCCN(C)C1;C1CN2CC=C(C2C1O)CO","[M+H]+;[M+H]+","0.172;-1.154","C8H13NO2;C8H13NO2","0.812985682223737;0.813267549067105","STD;KEGG","-0.660964974044795;-2.24594126502162","1;2"
157.013056437174,3.44551666666667,6798.3291015625,2190.40991210938,205114.578125,1799.03955078125,21353.365234375,4124.50390625,58511.15625,100,1883.68981933594,2173.04443359375,4619.28662109375,23393.49609375,1211.89489746094,3,157.013056437174,"893;3789","OC(=O)C1=CC=C(O1)C(O)=O;C1=C(OC(=C1)C(=O)O)C(=O)O","[M+H]+;[M+H]+","-0.0350000000000001;-0.035","C6H4O5;C6H4O5","-0.648116964510977;-0.648295293735075","STD;KEGG","-3.60322303356472;-3.60345422175685","1;2"
157.024307250977,0.624553333333333,21471.001953125,5842.10009765625,100,100,100,100,100,81446.6171875,100,100,100,100,100,8,157.024307250977,"886;3811","OC(=O)C1=CC(=O)NC(=O)N1;C1=C(NC(=O)NC1=O)C(=O)O","[M+H]+;[M+H]+","-1.247;-1.247","C5H4N2O4;C5H4N2O4","-0.537171759707045;-0.537222707237412","STD;KEGG","-7.63932884227521;-7.63938358001994","1;2"
157.076187133789,3.06935,100,8292.865234375,10382.9951171875,100,92414.703125,1771.00305175781,100,14341.6025390625,100,989.716735839844,23005.08203125,1408.3681640625,1103.88732910156,5,157.076187133789,"646;3338","N#CCC1=CNC2=C1C=CC=C2;C1=CC=C2C(=C1)C(=CN2)CC#N","[M+H]+;[M+H]+","0.916;0.916","C10H8N2;C10H8N2","0.979357799928708;0.979637918886612","STD;KEGG","-0.976609023177199;-0.977157775016492","1;2"
159.040064493815,0.51114,100,100,100,100,100,2862.412109375,142360.75,100,100,100,100,41548.19140625,100,7,159.040064493815,"910;3917","OC(=O)C1CC(=O)NC(=O)N1;C1C(NC(=O)NC1=O)C(=O)O","[M+H]+;[M+H]+","-1.675;-1.675","C5H6N2O4;C5H6N2O4","0.143321213897676;0.143497270089523","STD;KEGG","-6.4374912192531;-6.43754171542314","1;2"
160.096969604492,1.81908333333333,2933.11157226562,450356.9375,2307.85546875,2339.78247070312,1719.73620605469,3033.42797851562,98775.84375,2592.7138671875,3875.94189453125,2305.7802734375,2184.4580078125,2698.84643554688,2241.037109375,2,160.096969604492,"233;2591","CC(C)CC(=O)NCC(O)=O;CC(=O)NCCCCC(=O)O","[M+H]+;[M+H]+","0.422;-0.0340000000000001","C7H13NO3;C7H13NO3","0.882618156571299;0.882768065729762","STD;KEGG","-4.39298816969779;-2.93920740721273","2;1"
162.091567993164,2.91976666666667,4921.54736328125,10686.693359375,3034.82373046875,4161.08642578125,1311041.625,38852.421875,339484.28125,3237.44848632812,7940.6728515625,193687.625,8164813,24129.88671875,2853.7548828125,11,162.091567993164,"1073;3326","OCCC1=CNC2=CC=CC=C12;C1=CC=C2C(=C1)C(=CN2)CCO","[M+H]+;[M+H]+","0.725;0.725","C10H11NO;C10H11NO","1.35104599678881;1.35121873875728","STD;KEGG","-1.82551251905018;-1.82597931357993","1;2"
